Date,Causey Reservoir (10137290) % of Reservoir Capacity Start of Day Values,Pineview Reservoir (10139000) % of Reservoir Capacity Start of Day Values,Weber SWE,,Flood,Ben Lomond Peak (332) Snow Water Equivalent (in) Start of Day Values,Ben Lomond Trail (333) Snow Water Equivalent (in) Start of Day Values,Lightning Ridge (1056) Snow Water Equivalent (in) Start of Day Values,UTAH SWE,OgdenTemp_Max (°F),OgdenTemp_min (°F),OgdenTemp_mean (°F),OgdenPrecipitation_sum (inch),OgdenRain_sum (inch),OgdenSnowfall_sum (inch),OgdenWindspeed_10m_max (mp/h),hooperTemp_Max (°F),hooperTemp_min (°F),hooperTemp_mean (°F),hooperPrecipitation_sum (inch),hooperRain_sum (inch),hooperSnowfall_sum (inch),hooperWindspeed_10m_max (mp/h)
9/28/2021,42,16,29,No,0,0,0,0,0,69.9,53.6,61.6,0,0,0,16.4,69.3,55.4,63.8,0,0,0,20.8
9/29/2021,42,15,28.5,No,0,0,0,0,0,59.6,46.3,53.3,0,0,0,7.7,58.5,49.3,54.1,0,0,0,11.2
9/30/2021,42,15,28.5,No,0,0,0,0,0,66.3,42.5,55.4,0,0,0,6.9,63.5,48.6,56.5,0,0,0,11.9
10/1/2021,42,15,28.5,No,0,0,0,0,0,67.1,44.6,57.2,0,0,0,5.1,64.4,48.1,57.9,0,0,0,5.9
10/2/2021,42,15,28.5,No,0,0,0,0,0,68.9,48.2,59.6,0,0,0,4.9,66.4,51.6,59.9,0,0,0,5.3
10/3/2021,42,15,28.5,No,0,0,0,0,0,71.2,45.2,59.8,0,0,0,4.5,68.6,50.4,61,0,0,0,5.2
10/4/2021,42,16,29,No,0,0,0,0,0,74.7,46.6,61.6,0,0,0,7.6,72.5,52.4,63.5,0,0,0,7
10/5/2021,42,16,29,No,0,0,0,0,0,75.2,51,63.3,0,0,0,9,71.7,56.4,64.7,0,0,0,15.7
10/6/2021,42,16,29,No,0,0,0,0,0,66.8,57.2,61.1,0,0,0,10.7,65.3,59.5,61.8,0,0,0,12.8
10/7/2021,42,16,29,No,0,0,0,0,0,66.7,50.1,59.9,0.107,0.107,0,4.8,65.3,54,60.7,0.107,0.107,0,7.6
10/8/2021,43,16,29.5,No,0,0,0,0,0,60.3,49.8,54.8,1.003,1.003,0,12.6,60.4,52.4,56.6,0.972,0.972,0,16.9
10/9/2021,43,16,29.5,No,0,0.2,0,0,0.1,51.6,47.3,49.1,0.582,0.582,0,8.5,52.2,48.6,50.4,0.322,0.322,0,13
10/10/2021,43,16,29.5,No,0,0.2,0,0,0.2,55.4,44.1,50.1,0,0,0,7.4,54.5,47.4,51.1,0,0,0,10.4
10/11/2021,43,16,29.5,No,0,0.2,0,0,0.1,56.3,41.6,48.5,0.084,0.084,0,15.6,54.5,43,49.8,0.104,0.104,0,23
10/12/2021,43,16,29.5,No,0,0.3,0,0.6,0.4,45.2,37.2,40.1,0.14,0.088,0.36,14.8,44.8,38.4,41,0.12,0.072,0.331,23.5
10/13/2021,43,16,29.5,No,0,0.5,0.3,0.7,0.7,45.4,36.8,41.2,0,0,0,10,45,39.9,42.4,0,0,0,12.3
10/14/2021,44,16,30,No,0,0.5,0,0.7,0.7,44.3,37.6,40.9,0.072,0.06,0.084,9.5,44.5,40.2,42.1,0.044,0.044,0,13
10/15/2021,44,16,30,No,0,0.5,0,0.7,0.7,48.9,30.5,40.7,0,0,0,8.5,48.2,35.7,42.6,0,0,0,9.8
10/16/2021,44,16,30,No,0,0.4,0,0.7,0.7,55.3,31.5,43.3,0,0,0,3.7,52.5,36.3,44.7,0,0,0,4.1
10/17/2021,44,16,30,No,0,0,0,0.3,0.6,63,34.5,48.8,0,0,0,6.3,60.6,39.2,50.1,0,0,0,8.2
10/18/2021,44,17,30.5,No,0,0,0,0,0.4,60.4,44.4,50.4,0.083,0.083,0,12.9,58,45.1,51,0.056,0.056,0,18.2
10/19/2021,44,17,30.5,No,0,0.8,0.2,0.7,0.7,46.1,38.8,42.3,0.523,0.479,0.305,7.1,46.7,42.3,44,0.355,0.355,0,10.9
10/20/2021,45,17,31,No,0,1,0.5,0.9,0.8,55.3,34.3,44.1,0,0,0,5.5,53.8,37.2,45.6,0,0,0,7.7
10/21/2021,45,17,31,No,0,1,0,0.8,0.8,58.1,37.4,47.6,0,0,0,5.5,55.1,41.4,48.6,0,0,0,5.3
10/22/2021,45,17,31,No,0,0.8,0,0.6,0.7,64.7,38.7,51.2,0,0,0,7.3,62.1,42.8,52.3,0,0,0,9.6
10/23/2021,45,17,31,No,0,0.4,0,0,0.6,53.2,37.7,45.1,0.14,0.14,0,8.1,53.6,41.4,46.6,0.124,0.124,0,13.4
10/24/2021,45,17,31,No,0,0.8,0,0.3,0.7,54.5,37.3,46.3,0.111,0.111,0,11,53.7,41.4,48,0.111,0.111,0,14.5
10/25/2021,46,17,31.5,No,0,0.6,0,0,0.6,62.8,44,55.8,0.351,0.351,0,15.3,61.5,44.5,55.3,0.346,0.346,0,21
10/26/2021,46,17,31.5,No,0,0.8,0,0.5,0.9,47.1,40.1,43.2,0.29,0.274,0.112,9.7,47.9,41.7,44.2,0.159,0.159,0,15
10/27/2021,46,17,31.5,No,0,0.6,0,0.4,1,51.1,39.2,45.3,0,0,0,9,50.9,43.7,47,0,0,0,11.9
10/28/2021,46,17,31.5,No,0,0.6,0,0,1,54.9,40.2,47.5,0,0,0,4.3,52.4,43.9,48.2,0,0,0,4.9
10/29/2021,47,18,32.5,No,0,0.3,0,0,0.8,56.1,34.8,46.1,0,0,0,3.8,53.3,39.7,47.2,0,0,0,5.6
10/30/2021,47,18,32.5,No,0,0,0,0,0.7,58,37.9,48.4,0,0,0,3.5,55.1,42.3,49.2,0,0,0,4.7
10/31/2021,47,18,32.5,No,0,0,0,0,0.7,59.2,41.6,49.9,0.008,0.008,0,3.8,56.7,44.9,50.9,0.004,0.004,0,4.3
11/1/2021,47,18,32.5,No,0,0,0,0,0.6,57,40.6,48.8,0.056,0.056,0,3.8,55.3,44.5,50,0.044,0.044,0,5.6
11/2/2021,47,18,32.5,No,0,0,0,0,0.6,52.7,42.7,48.8,0.188,0.188,0,4,51.8,45.4,49.6,0.132,0.132,0,5
11/3/2021,48,18,33,No,0,0,0,0,0.6,53,39.4,45.5,0,0,0,3.6,51.1,41.6,46.4,0,0,0,4.6
11/4/2021,48,18,33,No,0,0,0,0,0.6,57.8,35.9,47.3,0,0,0,5.1,55.7,40.8,48.3,0,0,0,6.6
11/5/2021,48,18,33,No,0,0,0,0,0.5,57.7,44,51.1,0,0,0,4.2,55.8,46.8,51.9,0,0,0,4.1
11/6/2021,48,18,33,No,0,0,0,0,0.5,61.2,42.7,52.4,0,0,0,10,59.1,47.8,53.3,0,0,0,15.8
11/7/2021,49,18,33.5,No,0,0,0,0,0.5,49.3,39.7,44.9,0.088,0.088,0,10.4,50.7,43.1,46.2,0.096,0.096,0,15.7
11/8/2021,49,18,33.5,No,0,0,0,0,0.5,48.8,33,42.9,0.048,0.048,0,5.4,47.9,36.6,44,0.04,0.04,0,8.5
11/9/2021,49,18,33.5,No,0,0,0,0,0.5,49.2,34.8,42.6,0.297,0.297,0,7,49.6,38.4,44.5,0.239,0.239,0,6.8
11/10/2021,49,18,33.5,No,0,1.2,0,0.6,0.9,46.8,41.6,43.7,0.176,0.176,0,7.2,46.4,43.2,44.8,0.104,0.104,0,8.1
11/11/2021,49,18,33.5,No,0,1.3,0,0.6,0.9,47.3,40.2,44,0.016,0.016,0,9.1,47.8,42.3,45.4,0.008,0.008,0,11.8
11/12/2021,50,18,34,No,0,1.3,0,0.6,0.9,53,41.1,46.4,0,0,0,5,52,43.4,47.5,0,0,0,5.4
11/13/2021,50,19,34.5,No,0,1.2,0,0.3,0.8,53.9,42,47.6,0,0,0,4.2,51.8,44.3,48,0,0,0,5.8
11/14/2021,50,19,34.5,No,0,1.1,0,0,0.8,56.7,42.4,48.8,0,0,0,5.6,54.4,44.2,49.2,0,0,0,6.1
11/15/2021,50,19,34.5,No,0,0.9,0,0,0.7,59.8,39.8,50.5,0,0,0,4.9,57.6,42.9,50.7,0,0,0,4.3
11/16/2021,50,19,34.5,No,0,0.5,0,0,0.7,56.2,36.1,46.7,0.151,0.151,0,9.1,54.1,39.1,47.5,0.072,0.072,0,13.7
11/17/2021,51,19,35,No,0,0.5,0,0,0.7,38.3,26.4,33.1,0,0,0,7.9,38,31.1,35.4,0,0,0,11.2
11/18/2021,51,19,35,No,0,0.5,0,0,0.7,42.1,31.3,37.5,0,0,0,3.6,41.3,33.5,38.4,0,0,0,4.5
11/19/2021,51,19,35,No,0,0.5,0,0,0.7,45.2,36.9,39.7,0.052,0.052,0,5.4,44.6,39.2,41.3,0.044,0.044,0,7.3
11/20/2021,51,19,35,No,0,1,0.2,0.2,0.8,44.3,36.6,40.3,0.04,0.04,0,6.6,43.8,36.7,41,0.012,0.012,0,8.3
11/21/2021,51,19,35,No,0,1,0,0.2,0.8,42.4,30.7,36,0,0,0,4.3,41.4,32.5,37,0,0,0,6.9
11/22/2021,52,19,35.5,No,0,1,0,0.2,0.8,43,28.8,35.9,0,0,0,3,42,32.3,37.4,0,0,0,2.7
11/23/2021,52,19,35.5,No,0,1,0,0.2,0.8,44.9,35,39.2,0.008,0.008,0,8.3,43.6,36.8,40.2,0.004,0.004,0,12.6
11/24/2021,52,19,35.5,No,0,1,0,0.2,0.8,39,29,34,0,0,0,7.5,38.3,32,35.7,0,0,0,10.8
11/25/2021,52,19,35.5,No,0,0.9,0,0.2,0.8,40.1,30.3,35.2,0,0,0,4.2,39.1,32.8,36.4,0,0,0,5.2
11/26/2021,52,19,35.5,No,0,1.1,0,0.2,0.9,42.5,30.3,36.2,0,0,0,4.2,41.9,33.8,37.4,0,0,0,4
11/27/2021,52,19,35.5,No,0,1.1,0,0.2,0.9,43.8,34.2,38.8,0,0,0,3,42.3,34.5,39,0,0,0,4.9
11/28/2021,52,19,35.5,No,0,1.1,0,0.2,0.9,48.1,33.2,40,0,0,0,2.1,45.9,35.8,40.7,0,0,0,2.7
11/29/2021,52,19,35.5,No,0,1.1,0,0.2,0.9,48,31.9,39.5,0,0,0,2.9,46.3,35.1,40,0,0,0,4.8
11/30/2021,52,19,35.5,No,0,1.1,0,0.2,0.9,45.3,34.3,40,0,0,0,3.1,43.8,37.2,40.6,0,0,0,5.8
12/1/2021,53,19,36,No,0,1.1,0,0.2,0.9,47.5,33.5,39,0,0,0,2.8,45.4,35.9,39.9,0,0,0,4.2
12/2/2021,53,19,36,No,0,1.1,0,0.2,0.8,47.3,30.8,38.9,0,0,0,2.7,45.5,34.2,40.1,0,0,0,2.9
12/3/2021,53,19,36,No,0,1.1,0,0.2,0.8,47.6,33.6,40.1,0,0,0,2.6,45,36,40.4,0,0,0,4.1
12/4/2021,53,19,36,No,0,1.1,0,0.2,0.8,46.8,33.1,39.7,0,0,0,3,45.2,35.2,40.1,0,0,0,3.9
12/5/2021,53,20,36.5,No,0,1.2,0,0.2,0.8,46.6,37.2,42.2,0,0,0,6.2,45.5,37.8,42,0,0,0,8.3
12/6/2021,53,20,36.5,No,0,1.2,0,0.2,0.8,42,35.3,38.4,0,0,0,4.2,42.2,36.3,39.5,0,0,0,5
12/7/2021,53,20,36.5,No,0,1.2,0,0,0.9,43.4,34,39.2,0,0,0,3.6,42.6,36.3,39.9,0,0,0,5
12/8/2021,53,20,36.5,No,0,1.2,0,0,0.9,46.5,31.5,38.7,0.072,0.072,0,7.6,45.4,34.2,39.8,0.052,0.052,0,7.7
12/9/2021,53,20,36.5,No,0,1.3,0,0.2,1,40.5,28.1,34.8,0.37,0.119,1.82,8.5,41.9,32.4,36.3,0.303,0.13,1.268,14.4
12/10/2021,54,20,37,No,0,1.8,0.3,0.6,1.8,29,18.8,24.8,0.032,0,0.249,8.3,31.3,26.4,28.6,0.008,0,0.112,13.5
12/11/2021,54,20,37,No,0,1.9,0.5,0.9,2,32.6,11,22.3,0,0,0,9,33,18.6,25.7,0,0,0,13.2
12/12/2021,54,20,37,No,0,1.9,0.5,0.9,2,38.8,22,31.6,0,0,0,7,40.8,25.8,34.3,0,0,0,9.1
12/13/2021,54,20,37,No,0,1.9,0.5,0.9,2,42.6,27,36.1,0.008,0.008,0,11.2,44.4,33.3,39.9,0.028,0.028,0,15.5
12/14/2021,54,20,37,No,0,1.9,0.5,0.9,2,49.4,27.9,37.8,0.639,0.474,1.158,14.1,48.1,35.5,41.5,0.691,0.514,1.24,17.9
12/15/2021,54,20,37,No,0,3.1,1.5,1.5,2.9,33.9,13.1,25.1,0.174,0,1.241,8.6,34.2,21,27.5,0.102,0,0.744,13
12/16/2021,54,20,37,No,0,3.1,1.5,1.6,3,31.7,13.1,24.5,0.08,0,0.581,8.1,31.8,20.8,26.5,0.139,0,1.048,11.7
12/17/2021,54,20,37,No,0,3.6,2,2.1,3.2,31.5,22.3,26.3,0.032,0,0.531,7.2,32,23.9,28.1,0.004,0,0.056,10.6
12/18/2021,55,20,37.5,No,0,3.7,2.1,2.7,3.3,28.9,12.2,20.4,0,0,0,4,28.8,17.5,23.2,0,0,0,5.2
12/19/2021,55,20,37.5,No,0,3.8,2.2,2.7,3.4,31,7.5,20.3,0,0,0,3,30.1,13.2,22.6,0,0,0,4
12/20/2021,55,20,37.5,No,0,3.8,2.2,2.7,3.4,35.6,10.9,24.5,0,0,0,2.7,34.5,16.3,26.6,0,0,0,3.5
12/21/2021,55,20,37.5,No,0,3.8,2.2,2.7,3.4,35.8,17.3,26.5,0,0,0,2.7,34.7,23,28.6,0,0,0,4
12/22/2021,55,20,37.5,No,0,3.8,2.2,2.7,3.4,35.1,10.2,23.8,0.024,0.012,0.083,2.8,34,15.7,26.2,0.028,0.008,0.139,4.5
12/23/2021,55,20,37.5,No,0,3.8,2.2,2.7,3.4,41.9,25.5,34.3,0.299,0.232,0.47,10.4,41.8,27.6,35.4,0.186,0.182,0.028,12.4
12/24/2021,55,21,38,No,0,4.6,2.9,3.9,4.2,38.9,30.9,35.4,0.471,0.394,0.554,10.7,38.9,33.4,36.5,0.294,0.255,0.278,14.6
12/25/2021,56,21,38.5,No,0,5.5,3.8,5,4.9,39.1,22.2,34,0.04,0.032,0.055,10.5,39.3,25.9,35.6,0.012,0.012,0,14.8
12/26/2021,56,21,38.5,No,0,5.5,3.8,5.2,5,36.9,22.5,30.9,0.24,0.076,1.216,17.2,38.2,27.7,32.6,0.14,0.056,0.636,23.5
12/27/2021,56,21,38.5,No,0,6,4.2,6,5.6,33.5,22.7,28,0.112,0.004,0.802,13.9,34,26.1,30,0.036,0.004,0.305,19.4
12/28/2021,56,21,38.5,No,0,6.3,4.3,6.2,6,23.1,16.1,20.2,0.04,0,0.305,7.2,24.3,17.7,21.4,0.032,0,0.249,10
12/29/2021,56,21,38.5,No,0,6.3,4.4,6.2,6.1,28.8,11.9,21.9,0.084,0,0.775,9.8,29.5,15.4,23.9,0.06,0,0.554,12.8
12/30/2021,56,21,38.5,No,0,7.8,5.5,6.9,6.4,33.1,22.7,28.4,0.266,0,1.904,9.1,33.7,25.1,29.8,0.116,0,0.941,12.8
12/31/2021,56,21,38.5,No,0,9.3,6.5,8.1,7.1,27.9,19.7,24.7,0.167,0.008,1.215,7.9,29.1,19.1,25.5,0.076,0.004,0.525,12.4
1/1/2022,57,21,39,No,0,9.5,6.6,8.2,7.6,20.2,10.1,14.9,0,0,0,3.7,19,9.5,15,0,0,0,5.8
1/2/2022,57,21,39,No,0,9.5,6.6,8.2,7.6,23,-1.4,12,0,0,0,3.4,24,5,14.7,0,0,0,4.4
1/3/2022,57,21,39,No,0,9.5,6.6,8.2,7.6,32.2,4.2,18.7,0,0,0,4.3,32.8,8.8,20.6,0,0,0,4.5
1/4/2022,57,22,39.5,No,0,9.5,6.6,8.4,7.7,32.1,22.9,26.9,0.136,0.012,0.857,7.3,30.3,22.3,27.3,0.104,0.004,0.69,11.4
1/5/2022,57,22,39.5,No,0,10,6.8,8.9,7.8,35.3,28.1,32.1,0.416,0.144,1.875,5.7,34,28.5,32.2,0.272,0.156,0.801,8.4
1/6/2022,57,22,39.5,No,0,12.6,8.7,10.8,8.7,38.3,33.4,35.6,0.231,0.204,0.193,4.9,37,32.4,35.1,0.156,0.14,0.112,6.8
1/7/2022,58,22,40,No,0,13.2,8.8,11.2,8.9,44.4,33,38.7,0.036,0.036,0,4.6,43.7,31,35.9,0.173,0.173,0,6.4
1/8/2022,58,22,40,No,0,13.2,8.8,11.4,9,41.4,27.2,32.5,0.004,0.004,0,4.9,39.2,28.1,31.3,0,0,0,7.5
1/9/2022,58,22,40,No,0,13.2,9,11.4,9,32.5,13.3,23.2,0,0,0,4.2,31.6,15,23.4,0,0,0,5.6
1/10/2022,58,22,40,No,0,13.2,9,11.4,9,27.5,4.7,16.8,0,0,0,3.7,26.6,9.9,18.7,0,0,0,5.4
1/11/2022,58,22,40,No,0,13.3,9,11.4,9,28.9,16.5,22.8,0,0,0,4,28.1,17.1,23,0,0,0,4.1
1/12/2022,58,23,40.5,No,0,13.3,9,11.4,9,35.5,13.7,24.2,0,0,0,2.8,33.4,16.7,24.4,0,0,0,4.6
1/13/2022,58,23,40.5,No,0,13.3,9,11.4,9,37.1,14.7,26.2,0,0,0,3.7,34.5,17.6,26.3,0,0,0,5.8
1/14/2022,58,23,40.5,No,0,13.3,9,11.4,9,34.3,24.8,29.5,0,0,0,9.2,33.4,25.4,28.9,0,0,0,9.4
1/15/2022,59,23,41,No,0,13.3,9,11.4,9,32.3,9.2,23.3,0,0,0,2.9,30.9,13.1,24.2,0,0,0,5.4
1/16/2022,59,23,41,No,0,13.3,9,11.4,9,31.3,19.4,24.7,0,0,0,3,29,18.8,23.7,0,0,0,4
1/17/2022,59,23,41,No,0,13.3,9,11.4,9,31.1,19.1,25.6,0,0,0,2.7,28.7,19.2,24.6,0,0,0,4.1
1/18/2022,59,23,41,No,0,13.3,9,11.4,9,31.2,21.8,26.4,0,0,0,2.9,30.3,21.4,25.6,0,0,0,4.7
1/19/2022,59,23,41,No,0,13.3,9,11.4,9,32.2,21.5,27,0,0,0,4,31.6,21,26.8,0,0,0,6.5
1/20/2022,59,23,41,No,0,13.3,9,11.4,9,31.8,19.7,26.3,0.083,0,0.58,4.8,31.9,20.7,26.8,0.075,0,0.523,6.4
1/21/2022,59,23,41,No,0,13.7,9.4,11.5,9.1,35.1,22.9,30.7,0.044,0,0.307,10.9,34.6,23.6,30.9,0.028,0,0.196,14.4
1/22/2022,59,23,41,No,0,13.7,9.4,11.5,9.1,31,15.7,23.2,0,0,0,7.7,30.3,18,23.7,0,0,0,11.9
1/23/2022,60,23,41.5,No,0,13.7,9.4,11.5,9.1,28.5,15.2,22.2,0,0,0,3.2,28.1,17.4,22.9,0,0,0,6.3
1/24/2022,60,23,41.5,No,0,13.7,9.4,11.5,9.1,30.4,12.9,22.4,0.012,0,0.083,3.8,29.9,14.8,22.5,0.008,0,0.055,6.3
1/25/2022,60,23,41.5,No,0,13.8,9.6,11.5,9.1,34.6,20.6,26.1,0.04,0,0.277,9.5,34.1,21.9,27.1,0.032,0,0.221,15.9
1/26/2022,60,24,42,No,0,13.8,9.6,11.5,9.2,30.2,14.3,22.7,0,0,0,4.7,30.1,14.8,22.9,0,0,0,7.9
1/27/2022,60,24,42,No,0,13.8,9.6,11.5,9.2,30.1,9.8,21.4,0,0,0,7.5,29.9,10.5,21.4,0,0,0,12.8
1/28/2022,60,24,42,No,0,13.8,9.6,11.5,9.2,29.3,3.5,17.9,0,0,0,2.9,28.8,7.5,19.3,0,0,0,5.2
1/29/2022,60,24,42,No,0,13.8,9.6,11.5,9.2,30.5,5.1,17.8,0,0,0,3.3,28.2,9,18.6,0,0,0,5
