Date,Avg Salt Lake,Flood y/n,Flood,Atwater (1308) Snow Water Equivalent (in) Start of Day Values,Brighton (366) Snow Water Equivalent (in) Start of Day Values,Dry Fork (906) Snow Water Equivalent (in) Start of Day Values,Lookout Peak (596) Snow Water Equivalent (in) Start of Day Values,Louis Meadow (972) Snow Water Equivalent (in) Start of Day Values,Mill-D North (628) Snow Water Equivalent (in) Start of Day Values,Parleys Upper (856) Snow Water Equivalent (in) Start of Day Values,Snowbird (766) Snow Water Equivalent (in) Start of Day Values,UTAH SWE,Salt Lake CityTemp_Max (°F),Salt Lake CityTemp_min (°F),Salt Lake CityTemp_mean (°F),Salt Lake CityPrecipitation_sum (inch),Salt Lake CityRain_sum (inch),Salt Lake CitySnowfall_sum (inch),Salt Lake CityWindspeed_10m_max (mp/h),SnowbirdTemp_Max (°F),SnowbirdTemp_min (°F),SnowbirdTemp_mean (°F),SnowbirdPrecipitation_sum (inch),SnowbirdRain_sum (inch),SnowbirdSnowfall_sum (inch),SnowbirdWindspeed_10m_max (mp/h)
2/3/2015,76,No,0,,10.7,7.8,14.2,11.4,11.8,,18,7.9,38.5,29.1,33,0.072,0.056,0.111,6.3,51.6,36.9,42.7,0.004,0.004,0,5.4
2/4/2015,76,No,0,,11,7.8,14.7,11.5,12,,18.2,8.1,39.7,29.5,34,0.32,0.136,1.295,5.4,53.7,37.4,44.8,0,0,0,4.1
2/5/2015,75.5,No,0,,11.1,7.8,14.9,11.6,12.3,,18.3,8.2,43.8,26.6,33.6,0,0,0,6.5,59,30.9,43.2,0,0,0,7.4
2/6/2015,76,No,0,,11.1,7.8,14.9,11.6,12.3,,18.3,8.2,45.3,26.8,35.3,0,0,0,7.1,59.2,32.1,44.9,0,0,0,10.1
2/7/2015,76,No,0,,11.1,7.8,14.9,11.6,12.3,,18.3,8.2,45.2,30,37.1,0,0,0,6.4,58.8,38.8,46.4,0,0,0,9.1
2/8/2015,76,No,0,,11.2,7.8,14.9,11.7,12.3,,18.4,8.2,42.6,23.9,33.1,0,0,0,5,57.2,33.4,45.4,0,0,0,6
2/9/2015,76,No,0,,11.2,7.8,14.9,11.7,12.3,,18.4,8.2,40.8,26.1,33.2,0.162,0.131,0.221,5.9,54,33.2,41.6,0.122,0.122,0,8.5
2/10/2015,76.5,No,0,,11.3,7.9,15.4,11.8,12.7,,18.6,8.3,34.1,25,29.7,0.016,0,0.14,5.9,46.4,35.4,40.7,0.008,0.008,0,6.6
2/11/2015,77,No,0,,11.3,7.9,15.4,11.8,12.7,,18.7,8.3,39.2,14.4,26.5,0,0,0,3.6,48.3,23.1,36.3,0,0,0,5.2
2/12/2015,77,No,0,,11.4,7.9,15.4,11.8,12.7,,18.7,8.3,42.6,19.4,30.2,0,0,0,3,51.4,24.8,37.2,0,0,0,4.3
2/13/2015,77,No,0,,11.4,7.9,15.4,11.8,12.8,,18.7,8.3,46,21,32,0,0,0,3.2,53.2,24.6,38,0,0,0,2.5
2/14/2015,77,No,0,,11.4,7.8,15.4,11.8,12.8,,18.7,8.3,49.3,21.1,34.1,0,0,0,3.6,56.7,25.4,40.8,0,0,0,4
2/15/2015,77,No,0,,11.4,7.8,15.4,11.8,12.8,,18.7,8.3,37,25.2,32.8,0.008,0.004,0.028,7,46.2,36.2,41.9,0,0,0,9.6
2/16/2015,77,No,0,,11.4,7.8,15.4,11.8,12.8,,18.7,8.2,31.3,21.5,26.8,0.036,0,0.444,7.5,43.5,33,37.7,0.012,0.008,0.028,11.5
2/17/2015,77.5,No,0,,11.4,7.8,15.4,11.8,12.8,,18.7,8.2,30.5,11.3,22.1,0,0,0,5.1,41.8,23.4,33.2,0,0,0,3.3
2/18/2015,77.5,No,0,,11.4,7.6,15.4,11.8,12.9,,18.7,8.2,40.3,13.8,26.8,0,0,0,3.1,50.2,21.9,35.8,0,0,0,3.1
2/19/2015,77.5,No,0,,11.4,7.5,15.4,11.8,12.9,,18.7,8.2,43.7,18.6,30.1,0,0,0,4.3,54.7,24.6,39.5,0,0,0,3.4
2/20/2015,77.5,No,0,,11.5,7.4,15.4,11.8,12.9,,18.7,8.2,33.6,23.7,28.8,0.119,0.008,0.8,7.6,44,32.8,39.6,0.02,0.02,0,9
2/21/2015,77.5,No,0,,11.6,7.4,15.5,11.9,13,,18.7,8.2,28.6,20.6,24.4,0.028,0.008,0.335,5.1,40.6,30.8,35.3,0.02,0.004,0.11,5.6
2/22/2015,77.5,No,0,,11.7,7.4,15.6,12,13,,19.2,8.3,26.4,7.1,16.3,0,0,0,5.1,38,21.3,29.2,0,0,0,6.8
2/23/2015,78,No,0,,11.7,7.4,15.6,12,13,,19.2,8.4,29.2,2.4,14.6,0,0,0,5.4,36.6,16.4,25.6,0,0,0,7.5
2/24/2015,78,No,0,,11.7,7.3,15.6,12,13.1,,19.2,8.5,34.1,4.7,19.4,0,0,0,5.7,40.4,18.1,30.1,0,0,0,6.8
2/25/2015,78,No,0,,11.7,7.2,15.5,12,13.1,,19.2,8.5,34,19.6,27.3,0,0,0,10.2,46.1,29.3,36.7,0,0,0,12
2/26/2015,78,No,0,,11.7,7.2,15.5,12,13.1,,19.2,8.5,28.5,14.6,21.4,0.12,0,0.884,5.9,39,26.5,32.6,0.084,0.012,0.497,6
2/27/2015,78,No,0,,11.8,7.5,15.5,12.4,13.2,,19.4,8.6,28.6,11.9,20.2,0.052,0,0.359,4.5,40,23.4,31.5,0.008,0.008,0,5.6
2/28/2015,78,No,0,,11.8,7.5,15.5,12.4,13.2,,19.6,8.6,30.2,7.6,18.3,0.16,0,1.131,6.4,39.4,20.7,29.3,0.168,0.024,1.022,5.4
3/1/2015,78,No,0,,12.1,7.8,15.7,12.6,13.3,,19.6,8.9,32.3,11.3,22.2,0.028,0,0.305,4.7,41.8,23.8,33.6,0.004,0.004,0.168,3.5
3/2/2015,78.5,No,0,,12.2,7.8,15.7,12.6,13.4,,19.9,9.1,31.2,18.8,24.1,0.462,0.004,3.338,6.3,39.2,27.5,32.8,0.389,0.132,1.849,5.9
3/3/2015,78.5,No,0,,12.8,8.2,16.2,13.3,13.8,,20.1,9.8,21.7,11.3,17.4,0.295,0,2.207,6.7,30.5,20.9,25.9,0.225,0,1.627,7.6
3/4/2015,78.5,No,0,,13.1,8.6,17.2,14.2,14.4,,20.7,10.1,22.2,3.2,12.8,0,0,0,5.9,30.9,10.2,21.2,0,0,0,2.9
3/5/2015,78.5,No,0,,13.2,8.6,17.2,14.2,14.4,,21,10.2,28.8,1.8,14.8,0,0,0,3.6,33.5,5.7,20.4,0,0,0,3.2
3/6/2015,78.5,No,0,,13.3,8.6,17.2,14.2,14.6,,21.3,10.2,36,4.4,21.3,0,0,0,3.8,42.6,6.3,25.3,0,0,0,2.9
3/7/2015,79,No,0,,13.3,8.6,17.2,14.2,14.6,,21.6,10.2,41.8,8.4,25,0,0,0,3.6,48,7.7,29.4,0,0,0,1.6
3/8/2015,79,No,0,,13.3,8.6,17.2,14.2,14.6,,21.6,10.2,38.6,15.1,27.5,0,0,0,4.7,50.7,19.4,35.3,0,0,0,3.4
3/9/2015,79,No,0,,13.2,8.6,17.2,14.1,14.6,,21.6,10.2,39.1,14.5,27.3,0,0,0,5,51.8,21.6,36.7,0,0,0,4
3/10/2015,79,No,0,,13.1,8.6,17.2,13.9,14.6,,21.6,10.1,46.3,11.6,28.4,0,0,0,3.4,55.5,22.4,38.1,0,0,0,4.1
3/11/2015,79,No,0,,13,8.6,17.2,13.4,14.5,,21.6,10.1,45.2,21.8,33.4,0.004,0.004,0,6.5,58,27.7,42.6,0,0,0,6.2
3/12/2015,79,No,0,,13,8.5,17.2,12.4,14.5,,21.6,10,40.5,27,34.8,0.116,0.096,0.168,6.1,52.6,41.3,46.3,0.016,0.016,0,9.4
3/13/2015,79.5,No,0,,13,8.5,17.2,12.2,14.5,,21.6,10,46.7,20.9,33,0,0,0,4.1,58.1,27.4,44.4,0,0,0,4.9
3/14/2015,79.5,No,0,,12.8,8.4,17.2,11.4,14.1,,21.6,9.8,49.7,21,34.4,0,0,0,5.2,62,28.7,45,0,0,0,7.9
3/15/2015,79.5,No,0,,12.6,8.3,17.2,10.7,13.5,,21.6,9.7,55.3,31.4,41.6,0,0,0,5.1,67,34.9,50.3,0,0,0,9.8
3/16/2015,79.5,No,0,,12.3,8.3,17.2,10.2,12.9,,21.4,9.5,53.9,32.6,41.9,0,0,0,4.7,66.9,38.8,51.7,0,0,0,7.2
3/17/2015,79.5,No,0,,12,8.3,16.9,9.6,12.3,,21.3,9.2,54.6,29.2,41.1,0,0,0,6.2,68.1,36.2,51.9,0,0,0,8.5
3/18/2015,79.5,No,0,,11.7,8.1,16.8,8.9,11.8,,21.1,8.9,44.7,31.8,40,0,0,0,6.8,56.4,44.7,51,0,0,0,8.2
3/19/2015,80,No,0,,11.4,8,16.7,8.5,11.6,,21,8.7,43.8,24.2,34.8,0,0,0,6.1,55.1,39.9,46.9,0,0,0,8.5
3/20/2015,80,No,0,,11.2,8,16.6,8.1,11.4,,21,8.5,51,20.9,35.4,0,0,0,3.6,60.6,28.1,44.4,0,0,0,4.8
3/21/2015,80,No,0,,10.9,7.8,16.4,7.3,11,,21,8.3,53.2,24.2,38.1,0,0,0,6.9,65.8,30.4,48,0,0,0,8.3
3/22/2015,80,No,0,,10.6,7.5,16.1,6.6,10.5,,21,8.1,48.8,27.1,39.4,0,0,0,4,60.8,41.3,52.2,0,0,0,4.5
3/23/2015,80,No,0,,10.2,7.2,15.7,6,10,,20.5,7.9,40.5,28.2,34.4,0.394,0.243,1.05,6.8,53.2,39.9,45.6,0.163,0.163,0,7.3
3/24/2015,80,No,0,,10.9,7,16,5.8,10.3,,20.9,8,38,20.5,30.4,0.116,0.06,0.387,9.6,52.2,30.7,41.8,0.012,0.012,0,8
3/25/2015,80,No,0,,11,7,16.3,5.8,10.7,,21.5,8.2,36.5,22.2,29.3,0.032,0,0.249,6.7,47.2,30.5,39.3,0.008,0.008,0,8.2
3/26/2015,80.5,No,0,,11.1,6.9,16.3,5.8,11,,21.5,8.1,45.2,23.4,34.1,0,0,0,5.3,55.2,36.3,45,0,0,0,4.5
3/27/2015,80.5,No,0,,11,6.9,16.2,5.2,10.9,,21.4,8,54.9,25.3,39.5,0,0,0,4.1,64.2,32.5,48.6,0,0,0,5
3/28/2015,81,No,0,,10.5,6.4,16.1,4.2,9.9,,21.3,7.6,55.2,29.1,41.7,0,0,0,9,68.9,37.9,52.2,0,0,0,9.8
3/29/2015,81,No,0,,10.1,5.8,15.6,3.4,9.6,,21,7.2,53.2,30.2,41.9,0,0,0,5.5,62.7,42,51.7,0,0,0,7.6
3/30/2015,81,No,0,,9.5,5.4,15.3,2.3,8.8,,20.4,6.9,58.4,26.7,42.2,0,0,0,4.7,68.5,33.7,52.4,0,0,0,4.7
3/31/2015,81,No,0,,8.7,4.9,14.8,1.3,7.8,,19.9,6.5,60.9,30.3,45.7,0.004,0.004,0,10.6,73.5,38.4,56.3,0,0,0,13.8
4/1/2015,81,No,0,,8.1,4,14.1,0.3,6.7,,19.4,6.1,43.8,26.8,33.9,0,0,0,7.4,57.8,37.9,45.6,0,0,0,14.7
4/2/2015,81,No,0,,8.1,3.8,14,0.3,6.5,,19.5,6,33.1,25.1,28.6,0.116,0.004,0.801,10.9,45.2,35.9,40.2,0.032,0.004,0.222,11.6
4/3/2015,81,No,0,,8.4,3.7,14.6,0.3,6.8,,19.8,6,38.6,22.7,30.2,0,0,0,4.3,50.7,36.3,42.9,0,0,0,4.1
4/4/2015,81,No,0,,8.3,3.7,14.4,0.3,6.5,,19.6,6,50.3,23.8,36.3,0,0,0,9,62.7,29.5,46.4,0,0,0,10.5
4/5/2015,81.5,No,0,,8,3.1,14.3,0.3,6.2,,19.6,5.8,53.9,27.2,41.5,0,0,0,12,68.2,37.1,52.1,0,0,0,18.1
4/6/2015,81.5,No,0,,7.5,1.9,14.2,0,5.2,,19.6,5.6,44.3,30.3,37,0.032,0.032,0,13.4,57.2,42.8,49.6,0,0,0,16.6
4/7/2015,81.5,No,0,,7.3,1.2,13.8,0.3,4.7,,19.6,5.5,47.8,27.4,36.8,0.012,0.012,0,10.1,60.4,35.7,49.2,0,0,0,15.8
4/8/2015,81.5,No,0,,7.1,0.6,13.7,0.3,4.3,,19.6,5.4,33.9,25.8,30.1,0.352,0.004,2.452,7.7,46.8,36.7,41,0.144,0.108,0.25,11.7
4/9/2015,81.5,No,0,,7.1,1.2,14.1,1.4,4.5,,20.3,5.6,39.9,24.9,31.8,0.024,0.02,0.056,5.2,54.2,34.5,43.4,0,0,0,6.8
4/10/2015,81.5,No,0,,7.7,0.9,14,0.8,3.6,,20.2,5.5,49.5,17.7,35.1,0,0,0,5.8,60.9,32.8,48.3,0,0,0,4.1
4/11/2015,81.5,No,0,,6.9,0.4,13.9,0.4,3.5,,20.1,5.3,53.7,26.7,40.3,0,0,0,9.6,67.1,34.5,51.5,0,0,0,9.4
4/12/2015,81.5,No,0,,6.1,0.1,13.7,0.4,2.8,,20,5,42.7,27.1,35.7,0.028,0.008,0.138,6.7,54.6,37.4,47.3,0,0,0,9.9
4/13/2015,81.5,No,0,,6,0,13,0.3,2.5,,19.9,4.9,56.8,26.4,41.1,0,0,0,5.4,68.6,37.7,53,0,0,0,7.7
4/14/2015,82,No,0,,5.1,0,12.3,0,1.7,,19.8,4.6,57.2,23.7,38.8,0.206,0.036,1.185,17.7,70.7,33.9,48.2,0.143,0.068,0.524,24.2
4/15/2015,82,No,0,,5.5,0.2,13,0.7,2.2,,20.2,4.6,24,16.7,20.7,0.394,0,2.839,7,32.9,24.4,30,0.156,0.004,1.187,8.1
4/16/2015,82,No,0,,5.9,1.6,13.7,1.8,3.5,,21.6,4.9,37.3,12.2,25.3,0.028,0.008,0.195,9.8,49.6,26.9,37,0.016,0,0.222,14.1
4/17/2015,82,No,0,,5.8,1.7,13.8,1.6,3.7,,21.5,5.1,42.7,12.1,28.5,0.036,0.004,0.22,9.8,57.4,27.4,42.4,0.056,0.056,0,11.7
4/18/2015,82,No,0,,5.6,1.4,13.8,1.2,3.7,,21.5,5,47.6,17.8,34.7,0,0,0,8.7,60.5,30.1,47.7,0,0,0,10.1
4/19/2015,82,No,0,,5.4,0.8,13.4,0.4,3.3,,21.4,4.7,50,22.8,37.5,0.028,0.028,0,8.2,62.2,32.5,49.9,0,0,0,7.9
4/20/2015,82.5,No,0,,4.8,0,12.9,0,2.5,,21.2,4.4,52.4,26.5,40.3,0,0,0,6.8,64.3,35.1,52.1,0,0,0,5.3
4/21/2015,82,No,0,,3.8,0,12.3,0,1.6,,21.2,4,57,27.7,43,0,0,0,7.2,68.9,37.1,54.8,0,0,0,6.7
4/22/2015,82,No,0,,2.6,0,11.5,0,0.4,,21.1,3.6,58.3,28.1,43.9,0.012,0.012,0,5.4,70.7,36.2,55.3,0,0,0,10.2
4/23/2015,82,No,0,,2.1,0,10.2,0.2,0,,20,3.4,54.1,30.5,42.7,0.02,0.02,0,6.9,66.8,42.3,54.9,0,0,0,7.7
4/24/2015,82,No,0,,1.2,0,9.3,0.3,0,,18.8,3.2,53.9,30.1,41.2,0.212,0.16,0.358,10.1,66.7,41.3,53.4,0.233,0.233,0,12.2
4/25/2015,82,No,0,,1.6,0,9.1,0.3,0,,19,3.3,47.2,31.1,38,0.413,0.124,2.095,5.1,57.3,40.6,47.9,0.189,0.189,0,7
4/26/2015,82,No,0,,1.8,0.4,9.3,0.4,0,,19.3,3.5,35.8,28.5,32.3,0.315,0.016,2.179,8.7,47.3,35.8,42.1,0.407,0.347,0.415,13.2
4/27/2015,82,No,0,,1.9,0.7,9.4,0.5,0,,19.5,3.6,45.4,24.4,35.6,0,0,0,6,55.8,39.7,48.2,0,0,0,7.9
4/28/2015,82,No,0,,1.5,0,9.3,0.3,0,,19.2,3.4,56.4,24,41.3,0,0,0,3.8,66.4,35.1,52.9,0,0,0,3.8
4/29/2015,82,No,0,,0.7,0,8.6,0,0,,19.2,3.1,61.6,32,47.6,0.008,0.008,0,6.8,72.3,40.3,57.6,0,0,0,8
4/30/2015,82,No,0,,0,0,7.2,0,0,,18.3,2.7,56.4,36.1,47.4,0,0,0,6.3,66.5,45.9,58,0,0,0,7.8
5/1/2015,82.5,No,0,,0,0,5.9,0,0,,16.9,2.4,62.3,34.9,49.5,0,0,0,6.5,72.4,44.9,61.6,0,0,0,4.2
5/2/2015,82.5,No,0,,0,0,4.6,0,0,,15.3,2.2,64.3,41.7,52.6,0.008,0.008,0,8.9,77,51.6,65.1,0,0,0,9.1
5/3/2015,82.5,No,0,,0,0,3.4,0,0,,13.9,1.9,62.9,39,50.2,0.035,0.035,0,7.6,75.7,50.6,63.7,0,0,0,8.1
5/4/2015,82.5,No,0,,0,0,2.3,0,0,,13,1.7,58.7,38.6,48.4,0.261,0.261,0,3.4,70.5,53.1,61.6,0.024,0.024,0,5.3
5/5/2015,83,No,0,,0,0,1.4,0,0,,12.3,1.6,54.7,36.3,45.5,0.371,0.371,0,5.4,65.3,49.1,56.6,0.205,0.205,0,5
5/6/2015,83,No,0,,0,0,0.8,0,0,,11.9,1.5,48.6,38.2,43.4,0.325,0.325,0,4.9,57.6,46.6,52.8,0.22,0.22,0,6.3
5/7/2015,83.5,No,0,,0,0,0,0,0,,11.4,1.5,54.8,33.1,43.8,0.477,0.477,0,5.8,64.4,44.6,54,0.19,0.19,0,7.4
5/8/2015,83,No,0,,0.2,0,0,0,0,,11.3,1.4,53.2,32.4,42,0.059,0.059,0,7,63.6,45.3,52.8,0.048,0.048,0,11.4
5/9/2015,83.5,No,0,,0.2,0,0,0,0,,11.2,1.5,38,33.9,36.2,0.334,0.18,1.078,3.9,48.7,39.3,43,0.625,0.582,0.303,4.7
5/10/2015,83.5,No,0,,0.9,0.3,0.6,0.3,0.8,,12,1.7,45.7,31.1,38.1,0.1,0.088,0.083,10.1,54.3,40.5,46.9,0.056,0.056,0,9.7
5/11/2015,83.5,No,0,,0.2,0,0,0,0.3,,12,1.5,55.7,28.3,43.1,0.04,0.04,0,8.4,66.5,37.8,53.6,0,0,0,11.1
5/12/2015,84,No,0,,0,0,0,0,0,,11.9,1.4,59.4,36,48.7,0.004,0.004,0,11.6,70.9,42.6,58.5,0.004,0.004,0,14.9
5/13/2015,84,No,0,,0,0,0,0,0,,11.1,1.3,57.1,40.1,49.1,0.016,0.016,0,8.7,68.7,49.8,60,0,0,0,11.7
5/14/2015,84,No,0,,0,0,0,0,0,,10,1.2,54.8,39.4,46.8,0.222,0.222,0,10.4,66.6,49.4,57.6,0.13,0.13,0,12.8
5/15/2015,84,No,0,,0.3,0,0,0,0,,9.6,1.3,45,34.2,37.9,0.63,0.327,2.151,5.8,54,42.3,46.9,0.253,0.253,0,9.9
5/16/2015,83.5,No,0,,0.2,0,0.2,0,0,,9.7,1.4,39.3,26.1,33.9,0.432,0.204,1.627,8.3,50.1,36.7,44.1,0.295,0.295,0,9.8
5/17/2015,84,No,0,,1,0,2.3,0,0.9,,11.6,1.6,50.8,34.4,41.7,0.278,0.188,0.636,4.7,59.7,43.4,51.2,0.052,0.052,0,4.9
5/18/2015,84,No,0,,0.5,0,1.9,0,1.7,,11.5,1.5,54.9,32.8,42.9,0.36,0.36,0,7.1,64.2,40.8,52,0.185,0.185,0,6
5/19/2015,84,No,0,,0,0,1.8,0,1.5,,11.4,1.4,48.3,33,39.8,0.472,0.464,0.056,5.7,57.4,41.5,49.3,0.16,0.16,0,6.4
5/20/2015,84.5,No,0,,0,0,1.2,0,0,,11.3,1.4,54.5,29.7,43.7,0.016,0.016,0,5.4,64.3,41.1,54.2,0,0,0,6.3
5/21/2015,84.5,No,0,,0,0,0,0,0,,11.2,1.4,55.9,32.5,44.2,0.37,0.37,0,5,65,41.1,54.3,0.016,0.016,0,5.2
5/22/2015,84.5,No,0,,0,0,0,0,0,,11,1.3,50.3,32.1,42.2,0.143,0.143,0,4.9,60.6,44.5,53.9,0.008,0.008,0,4.5
5/23/2015,84.5,No,0,,0,0,0,0,0,,10.7,1.3,48.3,31.3,41.3,0.233,0.233,0,3.4,56.4,42.1,51.4,0.008,0.008,0,6.7
5/24/2015,85,Yes,1,,0,0,0,0,0,,10.7,1.4,52.1,34.3,43,0.151,0.151,0,6.9,59.8,41.8,52.4,0.048,0.048,0,5.7
5/25/2015,85.5,Yes,1,,0,0,0,0,0,,10.5,1.3,53.9,36.5,45.6,0.084,0.084,0,5.4,63.7,46.5,56.4,0.02,0.02,0,4.3
5/26/2015,85.5,Yes,1,,0,0,0,0,0,,9.8,1.2,53.2,35.6,45.4,0.345,0.345,0,5.3,63.2,45.8,55.5,0.123,0.123,0,6.1
5/27/2015,86,Yes,1,,0,0,0,0,0,,9.6,1.2,57.1,35.1,46.5,0.241,0.241,0,6.7,66.2,43.5,55.3,0.213,0.213,0,5.4
5/28/2015,86,Yes,1,,0,0,0,0,0,,8.7,1.1,55.4,34.3,46.7,0.123,0.123,0,7.8,66.2,48.4,58,0.024,0.024,0,6.6
5/29/2015,86.5,Yes,1,,0,0,0,0,0,,7.3,1.1,59.8,34,48.7,0,0,0,4.7,70.3,47.6,61.2,0,0,0,3.7
5/30/2015,87,Yes,1,,0,0,0,0,0,,5.6,1,68.4,37.7,54.5,0.004,0.004,0,7.6,79.9,45.8,64.9,0,0,0,7.7
5/31/2015,87.5,Yes,1,,0,0,0,0,0,,3.6,0.8,72.6,44.5,59.3,0,0,0,6.8,84.4,53.2,69.6,0,0,0,8.7
6/1/2015,88,Yes,1,,0,0,0,0,0,,1.6,0.7,72,47.8,59.8,0,0,0,11.8,84.5,55.3,70.9,0,0,0,16
6/2/2015,88.5,Yes,1,,0,0,0,0,0,,0,0.6,64.7,45.1,55.3,0.012,0.012,0,8.9,76.4,57.2,67.6,0,0,0,8.4
6/3/2015,88,Yes,1,,0,0,0,0,0,,0,0.5,66.2,39.9,54.4,0.024,0.024,0,7.1,77.7,51.8,66.3,0,0,0,9.7
6/4/2015,88.5,Yes,1,,0,0,0,0,0,,0,0.5,69.2,40.9,55.9,0,0,0,7.6,79.6,51.4,67.4,0,0,0,5.9
6/5/2015,89,Yes,1,,0,0,0,0,0,,0,0.4,63.1,44.2,52,0.114,0.114,0,8.3,75.2,55.8,65.4,0,0,0,10.5
6/6/2015,89,Yes,1,,0,0,0,0,0,,0,0.4,58.2,42,49.7,0.486,0.486,0,5.2,72.3,51.8,62,0.083,0.083,0,6.3
6/7/2015,89.5,Yes,1,,0,0,0,0,0,,0,0.3,61.8,36.2,50.6,0.217,0.217,0,4.7,73.1,47.7,62.8,0,0,0,6.2
6/8/2015,89.5,Yes,1,,0,0,0,0,0,,0,0.3,67.7,40.4,55.8,0,0,0,4,80.1,51.8,68.8,0,0,0,4.1
6/9/2015,90,Yes,1,,0,0,0,0,0,,0,0.2,70,41.9,58.4,0,0,0,3.4,83.4,53.4,72.2,0,0,0,4.6
6/10/2015,89.5,Yes,1,,0,0,0,0,0,,0,0.2,67,48.6,57.6,0.13,0.13,0,4.7,80.6,59.8,70.4,0.028,0.028,0,8.8
6/11/2015,90,Yes,1,,0,0,0,0,0,,0,0.2,62,46.8,53.5,0.613,0.613,0,6,73.1,57.9,65.9,0.004,0.004,0,7.8
6/12/2015,90,Yes,1,,0,0,0,0,0,,0,0.1,69.5,42,57,0,0,0,6.4,81.3,52.3,68.5,0,0,0,7.6
6/13/2015,90.5,Yes,1,,0,0,0,0,0,,0,0.1,70.4,44.6,59.5,0,0,0,6.6,83.6,57.1,73.3,0,0,0,5.7
6/14/2015,90.5,Yes,1,,0,0,0,0,0,,0,0.1,72.5,45.6,60.7,0,0,0,7.4,85.5,56.5,73.6,0,0,0,6.2
6/15/2015,90.5,Yes,1,,0,0,0,0,0,,0,0.1,77.4,49.2,63.7,0.016,0.016,0,9.3,91.3,60.3,77.1,0.004,0.004,0,14.8
6/16/2015,90.5,Yes,1,,0,0,0,0,0,,0,0.1,74.2,50.1,62.8,0.008,0.008,0,9.2,87.9,59.3,75.3,0,0,0,8
6/17/2015,90.5,Yes,1,,0,0,0,0,0,,0,0,77,45.6,63.3,0,0,0,7.7,90.1,56.8,76.4,0,0,0,5.6
6/18/2015,90.5,Yes,1,,0,0,0,0,0,,0,0,80.1,46.6,65.3,0,0,0,7.4,93.6,57.3,78.3,0,0,0,8.4
6/19/2015,90,Yes,1,,0,0,0,0,0,,0,0,78.8,52.3,66.3,0,0,0,8.3,92.6,64.2,78.9,0,0,0,9.7
6/20/2015,90,Yes,1,,0,0,0,0,0,,0,0,77.8,49.8,66,0,0,0,8.1,91,69.9,80.5,0,0,0,6.8
6/21/2015,90,Yes,1,,0,0,0,0,0,,0,0,82.5,48.4,66.7,0,0,0,12.3,96.1,58.3,79.4,0,0,0,14.8
6/22/2015,90,Yes,1,,0,0,0,0,0,,0,0,77.1,55.2,67.2,0,0,0,7.2,89.2,72.3,80.4,0,0,0,6
6/23/2015,89.5,Yes,1,,0,0,0,0,0,,0,0,80.4,47.4,66.1,0,0,0,7.9,92.2,58.8,78.5,0,0,0,6.5
6/24/2015,89.5,Yes,1,,0,0,0,0,0,,0,0,80.9,51.1,67.8,0,0,0,8.4,93.1,62.4,80.1,0,0,0,8.6
6/25/2015,89,Yes,1,,0,0,0,0,0,,0,0,81.6,49.6,67.9,0,0,0,8.4,93.4,60.1,79.9,0,0,0,9.3
6/26/2015,89,Yes,1,,0,0,0,0,0,,0,0,82.5,50.9,69,0,0,0,5.6,94,61.9,81.7,0,0,0,7.2
6/27/2015,88.5,Yes,1,,0,0,0,0,0,,0,0,85.3,52.2,70.6,0,0,0,5.1,97.1,62.3,82.8,0,0,0,6.2
6/28/2015,88,Yes,1,,0,0,0,0,0,,0,0,86.5,53.6,72.2,0,0,0,5,97.9,64,84.5,0,0,0,6.9
6/29/2015,87.5,Yes,1,,0,0,0,0,0,,0,0,87.9,54.9,73.2,0,0,0,4.5,99.4,65.1,85.3,0,0,0,7
6/30/2015,87.5,Yes,1,,0,0,0,0,0,,0,0,85.7,56.9,72.2,0.091,0.091,0,8,97.3,67.7,84.8,0,0,0,12.6
7/1/2015,87,Yes,1,,0,0,0,0,0,,0,0,81.8,56.7,71.3,0,0,0,6.7,93.5,70.8,84.3,0,0,0,9.7
7/2/2015,87,Yes,1,,0,0,0,0,0,,0,0,81.7,56,71,0,0,0,8.3,93.6,67.9,83.9,0,0,0,9.3
7/3/2015,86.5,Yes,1,,0,0,0,0,0,,0,0,83,53.4,70.4,0,0,0,7.3,94.8,64.4,83,0,0,0,6.8
7/4/2015,85.5,Yes,1,,0,0,0,0,0,,0,0,83.5,55.2,71.1,0,0,0,5.4,94.8,66.2,83.5,0,0,0,7.6
7/5/2015,85.5,Yes,1,,0,0,0,0,0,,0,0,71.7,58.4,65.3,0.327,0.327,0,7.6,84,70.4,77.8,0.012,0.012,0,7.9
7/6/2015,85,Yes,1,,0,0,0,0,0,,0,0,72.6,54.6,63.6,0.028,0.028,0,7.9,85.4,69.5,76.1,0.024,0.024,0,7.6
7/7/2015,85,Yes,1,,0,0,0,0,0,,0,0,69.9,53.4,62.3,0.024,0.024,0,8.1,81.3,65.3,74.4,0.051,0.051,0,6.6
7/8/2015,84.5,No,0,,0,0,0,0,0,,0,0,68.1,52.8,59.1,0.244,0.244,0,5.5,80,64.7,71.6,0.024,0.024,0,6.8
7/9/2015,84.5,No,0,,0,0,0,0,0,,0,0,71.5,47.4,58.4,0.382,0.382,0,6.7,82.4,58.9,70.4,0.016,0.016,0,11.9
7/10/2015,84.5,No,0,,0,0,0,0,0,,0,0,67.3,48.8,58.5,0.04,0.04,0,6.9,79,55.7,68.9,0,0,0,8.9
